chromosome,fitness
11645067,307541
10138339,163800
4754683,634868
7490795,388333
6412653,65278
14176101,488440
5819434,1232364
7376696,92265
14627976,218297
1553000,262089
11028126,87834
2922216,351162
2400560,2250792
13033745,847241
806109,325456
4946236,82181
14027253,222898
6778128,357516
16452935,92018
2340196,472133
8576865,142674
461928,2490173
12930645,162455
9985243,88772
8812837,374909
11805244,816453
15306228,56122
5912918,336422
9421545,269674
6533323,268352
2394366,22447
11825772,149929
637349,407320
7132753,258186
13763262,514075
8286344,811008
4039432,278612
5073242,327538
8929036,150323
8426492,61804
13242189,343312
15573163,183558
12070291,193381
5711033,135247
14805190,317599
5927380,500743
10453532,44367
10412370,92355
4250505,39124
5417716,4176
13583415,331242
1060837,34533
6995217,124586
7395335,723239
4890276,178435
3503473,11070
11315227,454266
15454661,44988
7119160,1265422
9653970,169524
5082800,422727
7636356,250795
11264588,481385
4289173,723697
110275,234761
1383715,586537
14817751,20157
7896340,9582
1413181,557764
2234125,480157
14403662,247472
8858777,179928
1756657,132785
1146435,287255
9713884,134018
7259363,252526
3714309,468360
16192597,288375
16309440,1027338
5409174,34714
942550,102704
13142429,464681
3758477,93757
4783363,14949
16567352,198494
9585643,386365
11938450,3218
15397155,495410
12099012,8507
10753477,725878
11058499,259807
7168343,51721
10669260,306832
8403946,367931
3518960,87179
11566282,35378
700701,381405
6873799,44070
15964739,243849
495915,362505
5620308,672317
3418570,403922
13337275,231986
798118,90651
4702697,326326
1590393,2874565
6573477,230994
4273882,87704
6996646,641501
11570206,210396
12427875,400173
815754,540337
4839662,7071
4993436,307332
10715862,435848
13904618,149219
12147293,39212
14169034,210837
13807639,274167
9148622,149293
15106190,280219
16065716,349704
9341166,107706
11818533,347900
11417734,320542
1888429,130217
9447515,2101086
913731,356543
3004792,151738
6466297,33836
8544511,562884
10758579,599893
12782310,1298511
6396836,98553
11296056,437156
12405036,640335
5469348,637061
7037786,195548
5823858,24605
886831,750657
14076165,27817
4182090,296408
2542434,164138
2387665,155772
13281715,142068
11313724,330908
867969,446681
7478841,426937
2899441,38662
2158212,111832
2523574,68198
4479940,227031
5808654,687239
3052133,893756
9845329,737482
10058212,550971
3110512,332584
8099980,166597
198580,934125
12794553,180695
564587,591520
8032066,21670
1544302,127902
9367826,13060
15823700,15163
7366476,3917
11600859,310279
2247515,511022
14178212,148619
4930500,175721
15239455,98506
3764443,405479
8282707,260266
7214594,1337615
2082838,6688
12097272,147786
10820214,393232
7970008,165965
6301855,705294
11828265,209505
5061683,512043
15231582,157591
10304114,368165
12163195,546338
6670553,355956
15277341,61651
7508650,234217
1980787,112351
7451173,621595
10968680,51990
5917586,470768
9217426,7359
9655268,454631
6695094,395321
7602906,853137
1282363,328813
8448139,962328
9004742,521171
16726065,787652
13659303,113401
7745658,683062
10148202,226037
5215429,6990
11559850,314592
16062763,51809
13506376,645117
1844627,248458
16499876,501715
1404034,590114
6049513,32451
9279763,361399
177293,152337
9679714,129574
12215865,453808
11170234,159061
12964121,301270
5432405,477073
3983746,366847
4865547,199154
10398785,884038
9786986,18290
4035736,46160
11692755,28064
14555151,120437
5890603,357407
8185200,120305
11604941,57679
9139683,26690
14583988,481217
9197995,142951
15897473,431326
15273766,504335
6920949,5371
8795690,244857
14695331,259225
2278589,167981
2464362,259885
5669555,57058
5245630,578227
8828193,520170
4875031,255005
2371237,193669
705405,191106
5187948,684128
8421225,140312
9327662,389926
1364772,244147
13545484,729751
11460884,249546
10420678,740587
10314980,752291
10072362,753987
4896083,106929
13439890,420060
8349892,332200
4941744,427409
6145336,38226
3774308,156838
9424017,108243
1935989,375905
9660884,323340
8886868,104476
1076870,31115
14064145,266767
3023342,21445
6927594,168017
2081425,282512
7254055,137106
13258229,277000
5540617,408978
10693093,1085356
8444761,289994
9465014,253160
16405313,1525632
11873410,644666
10565420,101440
14522660,336205
16647096,172193
9473364,1145720
11105682,202045
16193613,329043
3392603,165498
5194987,416246
11788968,217198
15890884,13792
15057082,311528
10047839,136664
8645105,351354
3855405,194841
3884489,831117
16653088,904628
9787012,18501
2234134,324468
13757570,175564
16435340,441855
4410151,505790
11158378,1668102
8602574,78096
14903674,365050
4869994,472099
9155960,248064
4991868,81611
13335400,351077
1363027,445644
2332711,1120394
4817836,765509
8242306,340510
6758835,327147
4505694,867603
2506244,261738
8096845,204583
1956240,29368
862951,123416
13151545,503383
14010548,146894
171578,45561
11663529,22024
2692603,340639
9233669,192060
9276073,687712
3097318,528711
2052141,1010134
11103495,135131
1263442,765728
10839244,331162
10802440,581490
9081724,282271
462246,23394
3262840,1228189
6178482,16904
7102887,134801
4220190,436658
9223808,31677
14009000,442845
1682524,384662
14949361,295855
2136366,719954
16472157,271957
5677928,147615
2362940,748295
10777206,108446
10836138,792771
2471027,69729
9820213,76359
9595994,694908
9096554,480179
1744006,55086
9216366,309822
11205281,189448
9127804,178567
3208008,429778
13339898,78585
8791526,23274
13340943,2762
9245657,298153
7054612,437724
5472762,364738
6096755,86451
10188417,327779
16592129,679911
9038902,142719
1835447,819250
7605818,136074
13392714,104689
7284947,577110
2572933,1055890
6636727,15735
7103787,159464
2759565,52457
13501916,84633
10836237,219398
5274170,415106
6901745,310500
11412047,130995
16346658,580429
12392781,145412
1926832,493971
4603568,413
7687000,163592
8727731,511366
2478330,60662
5792943,74461
15454411,249025
13093169,598739
15823249,782084
2699769,1323203
10172040,470415
4290715,456403
9214755,204060
650083,398443
14252306,744887
3108256,276471
12756803,143429
12758259,108638
15246012,339003
58013,202335
676858,325602
14790998,154321
15980681,65840
3502724,106424
754077,641767
13306511,234250
4598756,165519
5547053,210285
5179943,855664
14950845,88092
3491966,362751
1357033,832
13556290,259809
14574849,884253
10020768,271825
637142,355740
302033,48396
3635376,409272
14651437,153383
1096906,7635
13047427,60099
8555117,1281299
6453278,240075
8274170,746125
1981218,93649
6898327,909545
9783543,105965
12472876,377558
2860881,250573
3922416,170569
10475681,277675
13479360,140460
866745,139546
15675479,137303
10856526,69395
11089115,368041
1225962,68839
7902238,64753
9671411,74939
14199474,393661
2943601,680763
5181392,113798
14435002,418114
12292788,86539
13324106,23697
7709044,262022
14434494,412826
2776621,187114
4592380,403684
12367393,92909
10230188,408059
5886388,333868
7352571,979626
13698095,1470928
8469945,78743
4970701,21957
10790728,72035
8413091,76942
1941820,25818
14994005,123331
11679078,280054
12202732,394217
14977497,174818
54621,152555
2386314,446523
3201402,140778
12229717,233172
2239286,522129
13015625,467941
4436171,533076
8067786,288785
14257833,43341
13150009,151254
8964839,438570
2392878,47520
15848385,31008
3789768,47899
7883807,203185
6587454,228456
7572264,644488
1284218,948578
13688168,424740
15095956,640452
14085232,72062
11801259,372952
3886159,92049
771788,34680
1907413,62338
3850746,127631
3240556,927728
6253936,14966
12544384,507829
10018307,163433
11886823,190271
10779699,168022
15754478,19573
4815778,232987
4348636,338383
3449972,779779
4995541,67216
7464312,30736
8662868,87960
9393275,90870
2943252,313698
4782793,125887
10912649,103819
4953752,163823
9817697,272130
16060447,94278
4416486,36903
10702457,743360
12721415,631878
3456017,222533
9886785,486309
12284114,901311
593374,182215
6825467,378923
12703975,215096
6940204,9068
5917934,95170
10447956,28739
936749,161738
8259803,344838
16451822,680341
9516278,325438
15497334,204274
10549849,178028
381174,145208
16352598,53878
12249584,264085
9612784,195489
7109316,83680
7112276,831500
6467707,777318
4208568,377173
11515924,76234
6477444,52294
4098792,320604
14533080,33775
15427803,120558
1393846,391169
7615220,146674
6046579,774202
226054,428051
4904641,777525
6981100,393217
1634430,169458
9174114,428104
4592508,278374
3290330,331652
5739634,219735
5985114,23167
4272778,1443881
1295923,245614
15001891,100958
9758176,241398
5404025,129718
10867026,539065
9014071,45882
5993315,122363
8558218,241787
16594504,159452
16320135,346107
10912123,359487
5851534,327565
10625990,683745
714545,339665
15501895,249207
5943564,510185
2725368,571874
7852131,404873
13702599,77249
7884665,105676
1653730,415302
2264946,262692
10795346,128539
493946,301764
13910087,1966305
3076496,19471
14103720,205354
13413545,165434
7510649,294881
8960505,238348
14574339,34358
10098426,117722
11228300,879096
740729,1226882
8789720,6996
3431124,45830
8045386,209136
509460,128831
4518969,48765
11409556,1322943
5372736,323779
4037688,148152
15929032,707278
4687264,1108045
2739653,91247
10139924,274754
14853572,357613
4375335,429555
128179,113114
2151316,285811
5998497,224166
12505633,682018
13829834,724231
6568491,290289
660975,40766
2356307,109960
14509165,113711
3250452,1005053
12979829,483835
10448972,562211
11946293,426890
123414,889652
9556315,126185
3785468,60738
2277711,574355
9332021,184643
5712915,255363
2132988,25790
5161293,451218
99987,1024001
3392603,165498
6599221,42529
5320185,102806
6622661,406626
10443312,937820
8445075,429676
11748726,281704
2562777,59830
4509219,271904
3113277,99704
3097925,914879
5495488,673493
12001644,560900
45549,549902
16544936,189629
16312441,895263
14574182,252378
11605781,197941
8837131,342865
3192971,248441
487547,474902
3878660,128913
307757,271002
332159,348155
11727410,89104
6569162,34896
9601772,1020773
15930599,145359
7213678,474026
5782892,423161
11335842,191688
15767273,39412
4218712,714953
12901248,50093
12952746,8747
269562,683008
14225084,48
2369355,10484
6680904,351565
4988300,40441
15882978,669313
4560935,675339
9557266,418944
12333212,424349
11492992,130462
12461656,404070
10948227,79317
4251155,168635
2609261,288025
9013043,653294
2635405,349678
11122019,444263
8975909,387538
15222646,387739
14583993,278650
15107132,412075
5287128,725274
12961850,722572
7767083,279611
4314584,198435
12907589,176523
13575338,482175
416720,446994
11966499,754891
7046759,234545
5436080,400047
13194119,38171
1129670,455522
4363022,5663
7313681,394746
14652530,18666
14972560,119501
11301669,172969
3113420,261919
9899530,198916
12301432,309849
10025100,96235
1868668,80997
392226,178920
3265400,265204
968513,556826
10361684,26837
15148721,22900
15798132,335858
8070764,471280
15627432,240282
10824055,31140
7494947,415846
3568665,61147
698118,14752
1397452,278171
7811360,1567738
3391957,116976
5544294,26109
5290768,702493
9982949,809845
8102785,186733
1472802,540033
3974690,456593
3893908,151026
15147039,85085
8275257,218616
7867830,238021
8565051,308424
1942345,125981
10380390,527588
9792848,592209
1166545,1155210
15610439,24292
16654869,504506
14173946,461000
11762817,446569
4836979,346122
12709219,85522
4040835,302774
844586,30444
9499793,613454
7967755,736111
5528722,280188
15479942,240089
15717536,365896
3056962,597463
11670859,792517
1138291,445727
8638041,101301
9459466,527975
11489089,198653
14422985,367234
2431190,813053
5294343,775359
1873177,125875
8915931,811785
5983818,519890
8392350,321073
6910885,27702
9841940,83280
3881240,987957
12228040,294217
6842092,550465
7105816,366406
12873186,113113
10535893,309628
1529124,476208
4907244,1175404
11580563,38089
10036629,577243
10429100,50200
6483177,63072
4918487,680785
7465680,327319
12166328,703463
9640279,387950
2111356,91658
4622620,369186
8277284,337255
3364721,262676
8106672,269852
7418659,858892
15526656,392288
9570227,317437
15192115,298848
11127467,65588
6385283,241882
5518612,415320
6997700,597155
6688548,450592
15363142,958558
2599041,1184413
10893419,768572
9002156,993960
2924289,99284
7345678,611192
3380245,697635
4506505,270649
10665004,202666
15412075,3823
13842097,110978
5654581,1459842
6494662,717442
12769490,960262
4837831,126093
7849264,87658
16157700,604593
14699958,107713
14451278,222486
10930483,82376
16598140,434532
1702608,174718
3267761,269912
6400349,70818
16715000,136461
5711554,21121
7290032,285217
14162916,904804
3486780,102529
6562414,891863
16122571,322312
8005496,412211
6171491,62234
6550209,404103
14115404,75577
14496122,46509
1622839,104531
335092,979385
2469947,228935
3256475,9323
12990669,44912
12745349,346833
4995526,118262
3124312,148677
15761802,1246514
14430985,429292
16336808,351883
15608600,189090
5523862,12002
3158838,412450
961093,591132
9989097,378347
14259029,74308
4798905,845791
15734075,536279
8928683,38705
104884,1024250
1884857,278459
14362488,184205
4945792,328783
10887439,277489
13248166,652245
5994948,93769
3620033,139442
1479192,866873
8211602,271889
9035919,250480
1383746,979000
6186200,330411
1241259,85409
581237,173582
2837112,2118069
8834249,166897
10099357,6104
6508732,1196684
7895642,128715
1597171,39238
3200620,116700
6314796,852831
5522253,479102
11774696,119718
5657290,39649
13578836,680414
1460533,861298
1211748,473273
6413389,79401
15382896,1112374
5805496,472387
9504158,133405
14169370,525989
2334544,172719
15738461,296006
5516806,62148
4399535,352618
16509128,322744
6401736,198398
13868115,90965
7745376,157576
9887798,28235
7338304,51121
5793177,536275
10656402,540065
14484795,126267
7040208,1347992
13871227,111387
472418,866453
2908843,459396
3775542,99534
11064652,537409
2905150,273282
7549110,447459
13530344,470396
6255696,823728
1463539,148953
10060716,323790
421090,884875
5559873,525246
14831237,510002
4322866,65134
11418865,246140
10933473,527888
11292925,641359
14435080,1604635
11279832,237684
10134393,251976
5856421,788101
3300100,907895
9599143,134828
10244398,369478
13048332,604114
2001015,357011
6185179,1730
15872838,49172
11900226,145311
1692552,347233
12487648,56529
3772289,123154
6888782,247771
1934242,401028
9743697,70359
7366276,892906
5588426,591
9408794,120607
13973561,800990
5612866,294957
12477637,25898
5350023,43752
1749748,138681
10930300,415256
13822029,348057
733917,196211
3984864,233845
2300603,181672
104044,1044289
8706293,163596
16289125,665524
12678223,207079
9361556,147596
1354404,246741
12044802,76855
1467641,159639
13253862,358908
13785866,158596
1781261,105283
113538,71465
7642433,278151
4402964,229155
10637139,216742
5835563,1092890
2373368,195054
9905058,96840
846978,427615
2537120,29226
5483621,514731
926662,155607
5038684,61158
822676,186269
15084803,285394
4499960,276941
6056015,153003
4004266,99619
10384176,318534
8160270,212350
9149841,94048
15306941,597017
15931859,109407
1070589,52319544000
11187461,290303
12149494,100931
16437712,695173
5141257,160669
9564754,486798
10519871,8644
12183654,668001
8936167,778825
9832046,85607
14637761,109629
7262744,353839
1709916,96778
1534118,43906
5169159,568054
10160861,259304
16148624,992902
