remaining_obj,ac_weight,knapsack,ac_weight,knapsack,ac_weight,knapsack,ac_weight,total_fitness
0, 34832, 1, 4342784, 2, 8724900, 3, 3674699, 2732563
0, 5244992, 1, 2114336, 2, 667797, 3, 8750090, 2732563
0, 10616848, 1, 4724288, 2, 43397, 3, 1392682, 2732563
0, 12413168, 1, 4330496, 2, 4, 3, 33547, 2732563
0, 1052464, 1, 8417344, 2, 2392196, 3, 4915211, 2732563
0, 1393696, 1, 8425472, 2, 2228245, 3, 4729802, 2732563
0, 11542544, 1, 4800512, 2, 427524, 3, 6635, 2732563
0, 11027008, 1, 268564, 2, 4326433, 3, 1155210, 2732563
0, 1098145, 1, 2495060, 2, 76800, 3, 13107210, 2732563
0, 106497, 1, 2121248, 2, 9568276, 3, 4981194, 2732563
0, 1381536, 1, 10519045, 2, 4333568, 3, 543066, 2732563
0, 92305, 1, 4489248, 2, 525060, 3, 11670602, 2732563
0, 7350849, 1, 8639876, 2, 16, 3, 786474, 2732563
0, 263232, 1, 180484, 2, 15208592, 3, 1124907, 2732563
0, 4213296, 1, 8519684, 2, 893377, 3, 3150858, 2732563
0, 1316224, 1, 15221268, 2, 141376, 3, 98347, 2732563
0, 410880, 1, 69696, 2, 1574949, 3, 14721690, 2732563
0, 5373952, 1, 16688, 2, 2892804, 3, 8493771, 2732563
0, 9179136, 1, 5308581, 2, 175440, 3, 2114058, 2732563
0, 4231728, 1, 3818689, 2, 329732, 3, 8397066, 2732563
0, 3802208, 1, 4278528, 2, 8430100, 3, 266379, 2732563
0, 4603905, 1, 8495172, 2, 1049008, 3, 2629130, 2732563
0, 8659520, 1, 2164772, 2, 1179920, 3, 4773003, 2732563
0, 12587520, 1, 1450340, 2, 625664, 3, 2113691, 2732563
0, 72256, 1, 5776417, 2, 8781972, 3, 2146570, 2732563
0, 2192416, 1, 5277700, 2, 8520273, 3, 786826, 2732563
0, 860705, 1, 18436, 2, 7476304, 3, 8421770, 2732563
0, 2048128, 1, 8398848, 2, 32868, 3, 6297371, 2732563
0, 839808, 1, 12717056, 2, 3146084, 3, 74267, 2732563
0, 12648993, 1, 165072, 2, 2052, 3, 3961098, 2732563
0, 529184, 1, 3589136, 2, 12591109, 3, 67786, 2732563
0, 8459809, 1, 1876352, 2, 2228292, 3, 4212762, 2732563
0, 294928, 1, 11081988, 2, 4212449, 3, 1187850, 2732563
0, 8651041, 1, 1141908, 2, 4231744, 3, 2752522, 2732563
0, 787361, 1, 4328468, 2, 11628608, 3, 32778, 2732563
0, 10600960, 1, 8228, 2, 2192, 3, 6165835, 2732563
0, 266768, 1, 2812033, 2, 5309444, 3, 8388970, 2732563
0, 2376768, 1, 12750852, 2, 590720, 3, 1058875, 2732563
0, 287488, 1, 525381, 2, 7442448, 3, 8521898, 2732563
0, 4278305, 1, 8524116, 2, 3678208, 3, 296586, 2732563
0, 1712657, 1, 2130116, 2, 84224, 3, 12850218, 2732563
0, 656016, 1, 9502981, 2, 31808, 3, 6586410, 2732563
0, 13041728, 1, 575888, 2, 5636, 3, 3153963, 2732563
0, 5399120, 1, 2164993, 2, 8687780, 3, 525322, 2732563
0, 80, 1, 2113537, 2, 5053316, 3, 9610282, 2732563
0, 267296, 1, 117008, 2, 14155844, 3, 2237067, 2732563
0, 9438464, 1, 2394276, 2, 4289041, 3, 655434, 2732563
0, 682112, 1, 32768, 2, 5509749, 3, 10552586, 2732563
0, 88084, 1, 11568193, 2, 656288, 3, 4464650, 3115308
0, 524321, 1, 5245312, 2, 8627204, 3, 2380378, 2732563
0, 12587041, 1, 3670144, 2, 139540, 3, 380490, 2732563
0, 3424528, 1, 4728896, 2, 202405, 3, 8421386, 2732563
0, 12587041, 1, 1114884, 2, 959504, 3, 2115786, 2732563
0, 4198401, 1, 8849712, 2, 3163268, 3, 565834, 2732563
0, 1786912, 1, 8685716, 2, 2109505, 3, 4195082, 2732563
0, 4240, 1, 16484, 2, 9315584, 3, 7440907, 2732563
0, 1574960, 1, 10692480, 2, 294916, 3, 4214859, 2732563
0, 9437184, 1, 4464660, 2, 2822177, 3, 53194, 2732563
0, 2300609, 1, 8954112, 2, 1066020, 3, 4456474, 2732563
0, 1595408, 1, 295872, 2, 10493989, 3, 4391946, 2732563
0, 73856, 1, 8392517, 2, 3330064, 3, 4980778, 2732563
0, 104256, 1, 7620628, 2, 655520, 3, 8396811, 2732563
0, 411137, 1, 14688272, 2, 590308, 3, 1087498, 2732563
0, 407792, 1, 3162373, 2, 32770, 3, 13174280, 3532164
0, 2435073, 1, 1577376, 2, 12584004, 3, 180762, 2732563
0, 1114176, 1, 6342953, 2, 664580, 3, 8655506, 3532164
0, 99168, 1, 1179652, 2, 10773649, 3, 4724746, 2732563
0, 8720, 1, 2134252, 2, 13699072, 3, 935171, 3532164
0, 4276481, 1, 265216, 2, 537236, 3, 11698282, 2732563
0, 4195648, 1, 8525844, 2, 122881, 3, 3932842, 2732563
0, 8392976, 1, 3378176, 2, 4456677, 3, 549386, 2732563
0, 2130064, 1, 12659717, 2, 1593664, 3, 393770, 2732563
0, 4247713, 1, 11405636, 2, 8192, 3, 1115674, 2732563
0, 15467008, 1, 66689, 2, 1194052, 3, 49466, 2732563
0, 4609, 1, 6357188, 2, 655648, 3, 9759770, 2732563
0, 13313, 1, 11059748, 2, 5243264, 3, 460890, 2732563
0, 6866000, 1, 330496, 2, 8392741, 3, 1187978, 2732563
0, 49168, 1, 212352, 2, 13632070, 3, 2883625, 3532164
0, 3150208, 1, 4472849, 2, 8914948, 3, 239210, 2732563
0, 9054208, 1, 2392100, 2, 5328960, 3, 1947, 2732563
0, 1058816, 1, 7079588, 2, 8388864, 3, 249947, 2732563
0, 3735808, 1, 4465664, 2, 151620, 3, 8424123, 2732563
0, 4229632, 1, 2097312, 2, 1397077, 3, 9053194, 2732563
0, 100864, 1, 4464692, 2, 10097089, 3, 2114570, 2732563
0, 1115136, 1, 164352, 2, 6244, 3, 15491483, 2732563
0, 360464, 1, 526401, 2, 11682948, 3, 4207402, 2732563
0, 9437264, 1, 6291461, 2, 480256, 3, 568234, 2732563
0, 6291600, 1, 368644, 2, 547425, 3, 9569546, 2732563
0, 5771264, 1, 2402625, 2, 36, 3, 8603290, 2732563
0, 11608400, 1, 558597, 2, 4608032, 3, 2186, 2732563
0, 1343744, 1, 2841828, 2, 528, 3, 12591115, 2732563
0, 8396928, 1, 2802480, 2, 5570565, 3, 7242, 2732563
0, 10489872, 1, 109092, 2, 4980993, 3, 1197258, 2732563
0, 2884768, 1, 1269760, 2, 8390741, 3, 4231946, 2732563
0, 8440064, 1, 5243488, 2, 2240533, 3, 853130, 2732563
0, 8720448, 1, 1048724, 2, 2657825, 3, 4350218, 2732563
0, 8455680, 1, 3178544, 2, 4993092, 3, 149899, 2732563
0, 136256, 1, 860420, 2, 10534913, 3, 5245626, 2732563
0, 18432, 1, 9733184, 2, 135733, 3, 6889866, 2732563
0, 2363649, 1, 215040, 2, 5285076, 3, 8913450, 2732563
0, 14698497, 1, 820772, 2, 1057088, 3, 200858, 2732563
0, 272, 1, 2247716, 2, 5865472, 3, 8663755, 2732563
0, 6370432, 1, 428368, 2, 1064964, 3, 8913451, 2732563
0, 2359329, 1, 12731908, 2, 43152, 3, 1642826, 2732563
0, 148593, 1, 1081856, 2, 10750084, 3, 4796682, 2732563
0, 1068880, 1, 6815749, 2, 8585248, 3, 307338, 2732563
0, 13635585, 1, 125072, 2, 395076, 3, 2621482, 2732563
0, 3511777, 1, 133124, 2, 13124112, 3, 8202, 2732563
0, 4196864, 1, 1635360, 2, 196757, 3, 10748234, 2732563
0, 1344320, 1, 4195457, 2, 8546356, 3, 2691082, 2732563
0, 602128, 1, 612, 2, 14844161, 3, 1330314, 2732563
0, 65536, 1, 5263989, 2, 306176, 3, 11141514, 2732563
0, 593984, 1, 303876, 2, 2176, 3, 15877179, 2732563
0, 2229345, 1, 559616, 2, 5587076, 3, 8401178, 2732563
0, 4473984, 1, 524805, 2, 67616, 3, 11710810, 2732563
0, 4276225, 1, 688292, 2, 10497856, 3, 1314842, 2732563
0, 2755924, 1, 8757248, 2, 5246976, 3, 17067, 3115308
0, 14729649, 1, 1049600, 2, 262724, 3, 735242, 2732563
0, 1859008, 1, 204800, 2, 14680613, 3, 32794, 2732563
0, 49632, 1, 922625, 2, 8464404, 3, 7340554, 2732563
0, 15300609, 1, 1296, 2, 1441988, 3, 33322, 2732563
0, 33408, 1, 2253157, 2, 8720400, 3, 5770250, 2732563
0, 201473, 1, 10240064, 2, 4197412, 3, 2138266, 2732563
0, 8847361, 1, 10884, 2, 2626672, 3, 5292298, 2732563
0, 6564097, 1, 1232, 2, 1757220, 3, 8454666, 2732563
0, 74097, 1, 11535364, 2, 4638848, 3, 528906, 2732563
0, 2424832, 1, 157716, 2, 8426816, 3, 5767851, 2732563
0, 3149184, 1, 643696, 2, 4456453, 3, 8527882, 2732563
0, 12718592, 1, 2336, 2, 3735573, 3, 320714, 2732563
0, 589824, 1, 1094789, 2, 394016, 3, 14698586, 2732563
0, 4718720, 1, 334912, 2, 10510852, 3, 1212731, 2732563
0, 1773648, 1, 4212001, 2, 2105476, 3, 8686090, 2732563
0, 12116880, 1, 65600, 2, 4132, 3, 4590603, 2732563
0, 828960, 1, 4407556, 2, 4112, 3, 11536587, 2732563
0, 8441888, 1, 1254421, 2, 4456640, 3, 2624266, 2732563
0, 8521745, 1, 1622144, 2, 6305316, 3, 328010, 2732563
0, 4456448, 1, 8440320, 2, 663813, 3, 3216634, 2732563
0, 290944, 1, 1704256, 2, 14682661, 3, 99354, 2732563
0, 2555904, 1, 1078144, 2, 12615685, 3, 527482, 2732563
0, 3695744, 1, 168004, 2, 4524064, 3, 8389403, 2732563
0, 1585248, 1, 10784532, 2, 147585, 3, 4259850, 2732563
0, 12719137, 1, 2369860, 2, 541312, 3, 1146906, 2732563
0, 278672, 1, 1810181, 2, 4202592, 3, 10485770, 2732563
0, 9437265, 1, 482820, 2, 532480, 3, 6324650, 2732563
0, 1444864, 1, 10567941, 2, 4763760, 3, 650, 2732563
0, 10764944, 1, 4722784, 2, 1156100, 3, 133387, 2732563
0, 2115841, 1, 12308, 2, 9831936, 3, 4817130, 2732563
0, 1059840, 1, 8392980, 2, 7192641, 3, 131754, 2732563
0, 5278224, 1, 206116, 2, 2904192, 3, 8388683, 2732563
0, 16448, 1, 2949428, 2, 13775872, 3, 35467, 2732563
0, 12970560, 1, 528772, 2, 1179697, 3, 2098186, 2732563
0, 263185, 1, 5854086, 2, 141376, 3, 10518568, 3532164
0, 668032, 1, 12684368, 2, 3162661, 3, 262154, 2732563
0, 10487840, 1, 951376, 2, 4997, 3, 5333002, 2732563
0, 9928769, 1, 17460, 2, 4197120, 3, 2633866, 2732563
0, 3219488, 1, 278916, 2, 4753409, 3, 8525402, 2732563
0, 2100256, 1, 4596484, 2, 9994448, 3, 86027, 2732563
0, 5793792, 1, 8816384, 2, 4228, 3, 2162811, 2732563
0, 77120, 1, 5394433, 2, 8651284, 3, 2654378, 2732563
0, 1024, 1, 8414116, 2, 8230977, 3, 131098, 2732563
0, 4224, 1, 15084548, 2, 557168, 3, 1131275, 2732563
0, 8392961, 1, 2477748, 2, 4718592, 3, 1187914, 2732563
0, 4297889, 1, 2506756, 2, 8397136, 3, 1575434, 2732563
0, 1114336, 1, 2785285, 2, 8671232, 3, 4206362, 2732563
0, 5775360, 1, 66836, 2, 443009, 3, 10492010, 2732563
0, 693344, 1, 8404996, 2, 7408384, 3, 270491, 2732563
0, 3307520, 1, 13140033, 2, 262820, 3, 66842, 2732563
0, 278976, 1, 8919057, 2, 7348260, 3, 230922, 2732563
0, 1593472, 1, 2359557, 2, 8497264, 3, 4326922, 2732563
0, 15489, 1, 8601604, 2, 4490080, 3, 3670042, 2732563
0, 1378848, 1, 50180, 2, 12722240, 3, 2625947, 2732563
0, 7080304, 1, 8454272, 2, 143364, 3, 1099275, 2732563
0, 1081345, 1, 272708, 2, 2818064, 3, 12605098, 2732563
0, 271504, 1, 4227397, 2, 10485792, 3, 1792522, 2732563
0, 11477056, 1, 1054488, 2, 4245541, 3, 130, 3532164
0, 450688, 1, 8390996, 2, 1119745, 3, 6815786, 2732563
0, 45056, 1, 278788, 2, 5245504, 3, 11207867, 2732563
0, 352257, 1, 1108, 2, 3184768, 3, 13239082, 2732563
0, 8448, 1, 6528165, 2, 9978368, 3, 262234, 2732563
0, 12783616, 1, 827637, 2, 3164160, 3, 1802, 2732563
0, 20512, 1, 362005, 2, 14157824, 3, 2236874, 2732563
0, 4196384, 1, 46420, 2, 11862657, 3, 671754, 2732563
0, 5439585, 1, 2099216, 2, 8676870, 3, 561544, 3532164
0, 69760, 1, 3064576, 2, 13640821, 3, 2058, 2732563
0, 4194816, 1, 12158005, 2, 414080, 3, 10314, 2732563
0, 9445425, 1, 2137092, 2, 4604352, 3, 590346, 2732563
0, 2045072, 1, 10504229, 2, 33600, 3, 4194314, 2732563
0, 3426304, 1, 8429680, 2, 4264197, 3, 657034, 2732563
0, 2130241, 1, 13767716, 2, 289280, 3, 589978, 2732563
0, 11801601, 1, 4775936, 2, 131748, 3, 67930, 2732563
0, 1067152, 1, 2265601, 2, 9252, 3, 13435210, 2732563
0, 256, 1, 8481925, 2, 266272, 3, 8028762, 2732563
